Trace, Start Freq(Hz), Stop Freq(Hz)
Trace-A, 25049442790, 25050442790

RBW(Hz), VBW(Hz), SWT(ms), ATT(dB)
3000, 3000, 66, 10

Detection, Trace Points
Pos & Neg, 10001

Ref Level(dBm), PreAmp
-10.00, Off

Storage Mode-A
Off

Wave Data(dBm)-A, A(neg)
-104.562, -105.071
-104.145, -104.562
-103.685, -104.145
-103.313, -103.685
-102.907, -103.253
-102.528, -102.907
-102.227, -102.528
-101.906, -102.227
-101.653, -101.906
-101.386, -101.613
-101.149, -101.386
-100.970, -101.149
-100.789, -100.970
-100.659, -100.789
-100.533, -100.639
-100.439, -100.533
-100.384, -100.439
-100.347, -100.384
-100.341, -100.347
-100.343, -100.365
-100.365, -100.422
-100.422, -100.497
-100.497, -100.617
-100.617, -100.749
-100.774, -100.936
-100.936, -101.160
-101.160, -101.382
-101.382, -101.677
-101.677, -101.961
-102.011, -102.328
-102.328, -102.733
-102.733, -103.108
-103.108, -103.570
-103.570, -103.982
-104.052, -104.468
-104.468, -104.938
-104.938, -105.304
-105.304, -105.656
-105.656, -105.863
-105.886, -105.960
-105.884, -105.960
-105.679, -105.884
-105.297, -105.679
-104.873, -105.297
-104.304, -104.797
-103.689, -104.304
-103.150, -103.689
-102.525, -103.150
-102.004, -102.525
-101.424, -101.921
-100.878, -101.424
-100.438, -100.878
-99.960, -100.438
-99.581, -99.960
-99.172, -99.520
-98.799, -99.172
-98.506, -98.799
-98.195, -98.506
-97.955, -98.195
-97.700, -97.917
-97.475, -97.700
-97.303, -97.475
-97.126, -97.303
-96.992, -97.126
-96.857, -96.972
-96.744, -96.857
-96.659, -96.744
-96.579, -96.659
-96.521, -96.579
-96.468, -96.514
-96.427, -96.468
-96.400, -96.427
-96.377, -96.400
-96.361, -96.377
-96.348, -96.359
-96.341, -96.348
-96.334, -96.341
-96.329, -96.334
-96.325, -96.329
-96.318, -96.324
-96.311, -96.318
-96.304, -96.311
-96.294, -96.304
-96.285, -96.294
-96.275, -96.283
-96.264, -96.275
-96.257, -96.264
-96.252, -96.257
-96.250, -96.252
-96.250, -96.254
-96.254, -96.264
-96.264, -96.282
-96.282, -96.310
-96.310, -96.343
-96.350, -96.393
-96.393, -96.459
-96.459, -96.527
-96.527, -96.622
-96.622, -96.717
-96.734, -96.845
-96.845, -96.994
-96.994, -97.140
-97.140, -97.330
-97.330, -97.512
-97.544, -97.748
-97.748, -98.010
-98.010, -98.257
-98.257, -98.571
-98.571, -98.865
-98.915, -99.236
-99.236, -99.639
-99.639, -100.013
-100.013, -100.476
-100.476, -100.900
-100.973, -101.421
-101.421, -101.969
-101.969, -102.452
-102.452, -103.019
-103.019, -103.490
-103.566, -103.999
-103.999, -104.425
-104.425, -104.691
-104.691, -104.848
-104.828, -104.857
-104.620, -104.809
-104.235, -104.620
-103.793, -104.235
-103.189, -103.793
-102.625, -103.189
-101.943, -102.528
-101.261, -101.943
-100.689, -101.261
-100.046, -100.689
-99.520, -100.046
-98.941, -99.435
-98.397, -98.941
-97.961, -98.397
-97.489, -97.961
-97.113, -97.489
-96.709, -97.052
-96.339, -96.709
-96.050, -96.339
-95.744, -96.050
-95.508, -95.744
-95.262, -95.470
-95.047, -95.262
-94.888, -95.047
-94.729, -94.888
-94.617, -94.729
-94.514, -94.601
-94.441, -94.514
-94.400, -94.441
-94.379, -94.400
-94.378, -94.383
-94.387, -94.415
-94.415, -94.475
-94.475, -94.549
-94.549, -94.663
-94.663, -94.783
-94.804, -94.950
-94.950, -95.146
-95.146, -95.338
-95.338, -95.590
-95.590, -95.833
-95.875, -96.143
-96.143, -96.486
-96.486, -96.808
-96.808, -97.213
-97.213, -97.590
-97.655, -98.061
-98.061, -98.571
-98.571, -99.035
-99.035, -99.613
-99.613, -100.140
-100.228, -100.785
-100.785, -101.464
-101.464, -102.071
-102.071, -102.802
-102.802, -103.440
-103.548, -104.184
-104.184, -104.909
-104.909, -105.494
-105.494, -106.108
-106.108, -106.552
-106.617, -106.953
-106.953, -107.214
-107.214, -107.329
-107.329, -107.357
-107.299, -107.352
-107.179, -107.285
-107.028, -107.179
-106.894, -107.028
-106.748, -106.894
-106.645, -106.748
-106.558, -106.630
-106.510, -106.558
-106.504, -106.510
-106.506, -106.539
-106.539, -106.600
-106.612, -106.703
-106.703, -106.829
-106.829, -106.948
-106.948, -107.078
-107.078, -107.167
-107.179, -107.222
-107.197, -107.225
-107.092, -107.197
-106.861, -107.092
-106.566, -106.861
-106.121, -106.509
-105.582, -106.121
-105.066, -105.582
-104.425, -105.066
-103.859, -104.425
-103.194, -103.764
-102.537, -103.194
-101.991, -102.537
-101.378, -101.991
-100.875, -101.378
-100.319, -100.794
-99.794, -100.319
-99.371, -99.794
-98.907, -99.371
-98.534, -98.907
-98.127, -98.474
-97.749, -98.127
-97.446, -97.749
-97.119, -97.446
-96.857, -97.119
-96.573, -96.816
-96.313, -96.573
-96.106, -96.313
-95.885, -96.106
-95.709, -95.885
-95.522, -95.682
-95.352, -95.522
-95.221, -95.352
-95.083, -95.221
-94.976, -95.083
-94.866, -94.959
-94.772, -94.866
-94.704, -94.772
-94.636, -94.704
-94.591, -94.636
-94.552, -94.584
-94.526, -94.552
-94.515, -94.526
-94.514, -94.517
-94.517, -94.528
-94.532, -94.556
-94.556, -94.597
-94.597, -94.645
-94.645, -94.711
-94.711, -94.779
-94.792, -94.870
-94.870, -94.974
-94.974, -95.072
-95.072, -95.198
-95.198, -95.311
-95.332, -95.454
-95.454, -95.605
-95.605, -95.738
-95.738, -95.897
-95.897, -96.036
-96.060, -96.201
-96.201, -96.362
-96.362, -96.497
-96.497, -96.652
-96.652, -96.777
-96.796, -96.913
-96.913, -97.038
-97.038, -97.134
-97.134, -97.230
-97.230, -97.300
-97.311, -97.365
-97.365, -97.411
-97.411, -97.436
-97.436, -97.447
-97.443, -97.447
-97.420, -97.441
-97.381, -97.420
-97.333, -97.381
-97.263, -97.333
-97.191, -97.263
-97.094, -97.178
-96.984, -97.094
-96.879, -96.984
-96.746, -96.879
-96.622, -96.746
-96.468, -96.601
-96.304, -96.468
-96.156, -96.304
-95.978, -96.156
